energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,popularity
0.675,126.986,0.629,pop,-6.158,0.201,0.623,Andreas Moe,4.0,0.0339,27,https://api.spotify.com/v1/tracks/2mEbAMdx3LqPUYaK1IPecn,spotify:track:2mEbAMdx3LqPUYaK1IPecn,Helpless,Scandi Pop,https://api.spotify.com/v1/audio-analysis/2mEbAMdx3LqPUYaK1IPecn,2mEbAMdx3LqPUYaK1IPecn,Helpless,2024-08-16,5.75e-05,0sAWYyPG2zohCKd4SxSVd1,1.0,5.0,210568.0,0.0106,2mEbAMdx3LqPUYaK1IPecn,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.633,125.011,0.783,pop,-6.052,0.059,0.886,KUUMAA,4.0,0.0366,43,https://api.spotify.com/v1/tracks/1osPz2rgtdywUR6ut6eIMU,spotify:track:1osPz2rgtdywUR6ut6eIMU,Satama,Scandi Pop,https://api.spotify.com/v1/audio-analysis/1osPz2rgtdywUR6ut6eIMU,1osPz2rgtdywUR6ut6eIMU,Satama,2023-11-30,2.58e-05,1w9whtxDsbfopzVe6hlWjS,0.0,0.0,160012.0,0.0718,1osPz2rgtdywUR6ut6eIMU,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.654,199.688,0.488,pop,-6.607,0.244,0.53,Molly Sandén,4.0,0.0753,57,https://api.spotify.com/v1/tracks/0mfzkwz6c0sb5qpkk79ZDO,spotify:track:0mfzkwz6c0sb5qpkk79ZDO,Slutet av sommarn,Scandi Pop,https://api.spotify.com/v1/audio-analysis/0mfzkwz6c0sb5qpkk79ZDO,0mfzkwz6c0sb5qpkk79ZDO,Slutet av sommarn,2024-05-31,0.0,23N7yAh7S74g7Pjm32yz7I,1.0,3.0,137810.0,0.0252,0mfzkwz6c0sb5qpkk79ZDO,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.831,123.981,0.658,pop,-4.809,0.108,0.288,Lilly Ahlberg,4.0,0.0494,11,https://api.spotify.com/v1/tracks/1we3IyLdDkmtZctE9xbFgm,spotify:track:1we3IyLdDkmtZctE9xbFgm,Hit The Ground,Scandi Pop,https://api.spotify.com/v1/audio-analysis/1we3IyLdDkmtZctE9xbFgm,1we3IyLdDkmtZctE9xbFgm,Hit The Ground,2024-01-05,3e-05,4KOkh6RhKbdC99pmtL0USo,1.0,5.0,212000.0,0.0609,1we3IyLdDkmtZctE9xbFgm,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.797,130.021,0.796,pop,-5.002,0.131,0.921,Peg Parnevik,4.0,0.0391,39,https://api.spotify.com/v1/tracks/4uXlhWXPnysM9HQMFqzU3f,spotify:track:4uXlhWXPnysM9HQMFqzU3f,Svett,Scandi Pop,https://api.spotify.com/v1/audio-analysis/4uXlhWXPnysM9HQMFqzU3f,4uXlhWXPnysM9HQMFqzU3f,Svett,2024-04-05,6.89e-05,565wtWK25tA1JjATQZbvVg,1.0,3.0,186231.0,0.047,4uXlhWXPnysM9HQMFqzU3f,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.762,120.028,0.714,pop,-5.24,0.34,0.962,Astrid S,4.0,0.0311,40,https://api.spotify.com/v1/tracks/3bivI0NycEM5Q9uzfmFulF,spotify:track:3bivI0NycEM5Q9uzfmFulF,Hot Fever Dream,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3bivI0NycEM5Q9uzfmFulF,3bivI0NycEM5Q9uzfmFulF,Hot Fever Dream,2024-05-03,0.0,43hFtKcoKhHpJndFac4O1j,1.0,4.0,147733.0,0.0465,3bivI0NycEM5Q9uzfmFulF,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.528,135.014,0.492,pop,-12.991,0.254,0.319,Albin Tingwall,4.0,0.0516,17,https://api.spotify.com/v1/tracks/7AP2A4pegrgeUgUBNCyGiP,spotify:track:7AP2A4pegrgeUgUBNCyGiP,27,Scandi Pop,https://api.spotify.com/v1/audio-analysis/7AP2A4pegrgeUgUBNCyGiP,7AP2A4pegrgeUgUBNCyGiP,27,2024-06-07,0.0,0o8gzkpjUijflo4ZddajDu,1.0,2.0,197333.0,0.00617,7AP2A4pegrgeUgUBNCyGiP,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.866,135.005,0.672,pop,-5.607,0.139,0.646,"Raaban, Julie Bergan",4.0,0.083,45,https://api.spotify.com/v1/tracks/1XtPkwEPrZkUt4vVOtHK3i,spotify:track:1XtPkwEPrZkUt4vVOtHK3i,ICONIC,Scandi Pop,https://api.spotify.com/v1/audio-analysis/1XtPkwEPrZkUt4vVOtHK3i,1XtPkwEPrZkUt4vVOtHK3i,ICONIC,2024-08-02,0.000921,6dQD5jxlJiDSp6yWM4NRt9,0.0,4.0,150222.0,0.145,1XtPkwEPrZkUt4vVOtHK3i,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.847,129.934,0.536,pop,-3.52,0.0781,0.321,Sigrid,4.0,0.0498,30,https://api.spotify.com/v1/tracks/601Dx1HWSVaXqftswzAr4C,spotify:track:601Dx1HWSVaXqftswzAr4C,The Hype,Scandi Pop,https://api.spotify.com/v1/audio-analysis/601Dx1HWSVaXqftswzAr4C,601Dx1HWSVaXqftswzAr4C,Wanted It To Be You,2023-10-27,1.74e-06,3NJJbO7tp4poBxC7x0eoOl,1.0,7.0,179332.0,0.0656,601Dx1HWSVaXqftswzAr4C,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.717,105.988,0.743,pop,-4.732,0.144,0.853,"NEIKED, Ayra Starr",4.0,0.0422,48,https://api.spotify.com/v1/tracks/17oeeAxAbZaHIqKpt402KI,spotify:track:17oeeAxAbZaHIqKpt402KI,You're Hired (feat. Ayra Starr),Scandi Pop,https://api.spotify.com/v1/audio-analysis/17oeeAxAbZaHIqKpt402KI,17oeeAxAbZaHIqKpt402KI,You're Hired (feat. Ayra Starr),2023-09-29,0.0,0onUf9J8FxwJCpPdNyhVZe,1.0,0.0,179517.0,0.0562,17oeeAxAbZaHIqKpt402KI,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.837,163.427,0.548,pop,-5.405,0.222,0.436,Benjamin,4.0,0.0501,41,https://api.spotify.com/v1/tracks/1Myk7vkJ2IZm88Vt9IC21u,spotify:track:1Myk7vkJ2IZm88Vt9IC21u,Hoida mut,Scandi Pop,https://api.spotify.com/v1/audio-analysis/1Myk7vkJ2IZm88Vt9IC21u,1Myk7vkJ2IZm88Vt9IC21u,Hoida mut,2023-01-12,0.0,2eQaKSR4lp0U3t1lGTqRHS,0.0,9.0,180873.0,0.00325,1Myk7vkJ2IZm88Vt9IC21u,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.701,117.997,0.682,pop,-5.575,0.116,0.679,ALMA,4.0,0.033,18,https://api.spotify.com/v1/tracks/3Lw3x4fesG6ZNkYLwapWke,spotify:track:3Lw3x4fesG6ZNkYLwapWke,Tell Mama,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3Lw3x4fesG6ZNkYLwapWke,3Lw3x4fesG6ZNkYLwapWke,Tell Mama,2023-03-31,0.000112,2pmblmIVSQPbU3qAJ8FtOg,0.0,6.0,170003.0,0.0334,3Lw3x4fesG6ZNkYLwapWke,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.543,94.086,0.545,pop,-6.69,0.153,0.513,Isak Danielson,4.0,0.035,37,https://api.spotify.com/v1/tracks/2icgt5jY4q7QizU2PFQkJl,spotify:track:2icgt5jY4q7QizU2PFQkJl,Sweat,Scandi Pop,https://api.spotify.com/v1/audio-analysis/2icgt5jY4q7QizU2PFQkJl,2icgt5jY4q7QizU2PFQkJl,Sweat,2024-05-24,0.0,41TGksDNlabLcOy0UIMUPT,0.0,5.0,199733.0,0.249,2icgt5jY4q7QizU2PFQkJl,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.386,80.967,0.445,pop,-8.281,0.104,0.197,Zara Larsson,4.0,0.0328,33,https://api.spotify.com/v1/tracks/7b8X4P8McVS0RKAKhqtY1Y,spotify:track:7b8X4P8McVS0RKAKhqtY1Y,Honor The Light,Scandi Pop,https://api.spotify.com/v1/audio-analysis/7b8X4P8McVS0RKAKhqtY1Y,7b8X4P8McVS0RKAKhqtY1Y,Winter Song,2023-12-01,4.72e-06,1Nxzeq5f7m7kpCP8PtWFPm,1.0,1.0,185067.0,0.823,7b8X4P8McVS0RKAKhqtY1Y,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.866,130.037,0.594,pop,-5.416,0.0665,0.855,Astrid S,4.0,0.0404,33,https://api.spotify.com/v1/tracks/2QGrbccIXBRT4YQA79edk4,spotify:track:2QGrbccIXBRT4YQA79edk4,Joyride,Scandi Pop,https://api.spotify.com/v1/audio-analysis/2QGrbccIXBRT4YQA79edk4,2QGrbccIXBRT4YQA79edk4,Bloodline,2024-05-24,0.00595,381H6bOpR27wcH5lqGv5FA,0.0,4.0,182867.0,0.0876,2QGrbccIXBRT4YQA79edk4,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.616,99.927,0.69,pop,-5.198,0.102,0.0823,"Danny Saucedo, Mapei",4.0,0.0769,36,https://api.spotify.com/v1/tracks/0wL2vq68LYFhemtYB8eHJX,spotify:track:0wL2vq68LYFhemtYB8eHJX,Ingen e som solen,Scandi Pop,https://api.spotify.com/v1/audio-analysis/0wL2vq68LYFhemtYB8eHJX,0wL2vq68LYFhemtYB8eHJX,Ingen e som solen,2023-06-30,7.41e-05,5mmfsC36DetuGT0rvIRdbI,0.0,4.0,161587.0,0.0564,0wL2vq68LYFhemtYB8eHJX,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.559,125.021,0.664,pop,-8.809,0.0804,0.53,sixten,4.0,0.03,32,https://api.spotify.com/v1/tracks/02veTwzG1FDUKtcFzpC9mJ,spotify:track:02veTwzG1FDUKtcFzpC9mJ,Misemotional,Scandi Pop,https://api.spotify.com/v1/audio-analysis/02veTwzG1FDUKtcFzpC9mJ,02veTwzG1FDUKtcFzpC9mJ,Misemotional,2023-10-06,3.34e-05,0EtJROuWrnhxRTm1EjH9RK,1.0,1.0,214800.0,0.135,02veTwzG1FDUKtcFzpC9mJ,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.689,119.054,0.677,pop,-6.087,0.158,0.158,"Matoma, Gabrielle, Hver gang vi møtes",4.0,0.181,20,https://api.spotify.com/v1/tracks/3TKvSQgSlmPugIx0HnsDOW,spotify:track:3TKvSQgSlmPugIx0HnsDOW,Barn som deg,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3TKvSQgSlmPugIx0HnsDOW,3TKvSQgSlmPugIx0HnsDOW,Barn som deg,2023-12-19,2.25e-05,0NjVKJWGdJ53FH6qIctQ0I,0.0,3.0,197647.0,0.0292,3TKvSQgSlmPugIx0HnsDOW,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.799,119.931,0.595,pop,-5.714,0.148,0.666,Agnes,4.0,0.0631,41,https://api.spotify.com/v1/tracks/58uUDYcy9U1dqS84ykFTFD,spotify:track:58uUDYcy9U1dqS84ykFTFD,24 Hours,Scandi Pop,https://api.spotify.com/v1/audio-analysis/58uUDYcy9U1dqS84ykFTFD,58uUDYcy9U1dqS84ykFTFD,24 Hours,2021-05-21,0.0,6eoDeTDawu6tl2CgNL2RDS,0.0,3.0,241164.0,0.000895,58uUDYcy9U1dqS84ykFTFD,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.889,104.979,0.585,pop,-4.693,0.143,0.645,Jacqline,4.0,0.0756,47,https://api.spotify.com/v1/tracks/4VVfzoh8MuGWLIpcF8vB1O,spotify:track:4VVfzoh8MuGWLIpcF8vB1O,Effortless,Scandi Pop,https://api.spotify.com/v1/audio-analysis/4VVfzoh8MuGWLIpcF8vB1O,4VVfzoh8MuGWLIpcF8vB1O,Effortless,2024-03-02,0.000132,1o6XgrU0U08RdTeqMYPkaZ,0.0,0.0,171143.0,0.00153,4VVfzoh8MuGWLIpcF8vB1O,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.641,115.963,0.599,pop,-5.114,0.169,0.65,Arwin,4.0,0.0424,42,https://api.spotify.com/v1/tracks/0QapoVfLDVQukrjeCG5TqR,spotify:track:0QapoVfLDVQukrjeCG5TqR,För bra för att vara sant,Scandi Pop,https://api.spotify.com/v1/audio-analysis/0QapoVfLDVQukrjeCG5TqR,0QapoVfLDVQukrjeCG5TqR,För bra för att vara sant,2024-05-17,0.0,1a2HiSpx8dfZeAeepqvYzB,1.0,2.0,182750.0,0.1,0QapoVfLDVQukrjeCG5TqR,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.708,114.006,0.605,pop,-7.677,0.242,0.444,Elias Kaskinen,4.0,0.0346,23,https://api.spotify.com/v1/tracks/0IXxz2S0xirSulyCCkmMdU,spotify:track:0IXxz2S0xirSulyCCkmMdU,Kerran elämässä,Scandi Pop,https://api.spotify.com/v1/audio-analysis/0IXxz2S0xirSulyCCkmMdU,0IXxz2S0xirSulyCCkmMdU,Kerran elämässä,2021-05-07,0.0,4wuuqlmxNh9Aicg2uNuzkD,0.0,8.0,231467.0,0.0137,0IXxz2S0xirSulyCCkmMdU,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.595,125.261,0.492,pop,-7.553,0.223,0.0921,"Niello, Lisa Ajax",3.0,0.212,15,https://api.spotify.com/v1/tracks/6tjIC4gySqPJxZtX8JuyNq,spotify:track:6tjIC4gySqPJxZtX8JuyNq,Ingen annan,Scandi Pop,https://api.spotify.com/v1/audio-analysis/6tjIC4gySqPJxZtX8JuyNq,6tjIC4gySqPJxZtX8JuyNq,Ingen annan,2021-06-11,0.0,0y0auZt6Q8rpgWWItA4nFq,0.0,4.0,179362.0,0.205,6tjIC4gySqPJxZtX8JuyNq,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.689,116.94,0.735,pop,-5.41,0.409,0.71,Sigrid,4.0,0.0513,44,https://api.spotify.com/v1/tracks/4NjTrZ2IQeWnIbzyY2SOfz,spotify:track:4NjTrZ2IQeWnIbzyY2SOfz,Mirror,Scandi Pop,https://api.spotify.com/v1/audio-analysis/4NjTrZ2IQeWnIbzyY2SOfz,4NjTrZ2IQeWnIbzyY2SOfz,Mirror,2021-05-26,0.00146,70xpiL7Pl2AlH9J64acWpD,0.0,7.0,156168.0,0.00381,4NjTrZ2IQeWnIbzyY2SOfz,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.825,103.051,0.644,pop,-3.591,0.335,0.593,LIAMOO,4.0,0.0388,24,https://api.spotify.com/v1/tracks/67DpIQJB2cLRyJdd0tG80D,spotify:track:67DpIQJB2cLRyJdd0tG80D,Lonely,Scandi Pop,https://api.spotify.com/v1/audio-analysis/67DpIQJB2cLRyJdd0tG80D,67DpIQJB2cLRyJdd0tG80D,Lonely,2021-05-21,0.0,0vOHbxKa0A5MSOs5NReZgl,0.0,9.0,181333.0,0.0177,67DpIQJB2cLRyJdd0tG80D,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.701,110.054,0.739,pop,-8.151,0.112,0.722,Oscar Zia,4.0,0.15,16,https://api.spotify.com/v1/tracks/3DFOoe2J49z0ZD1o74fq5x,spotify:track:3DFOoe2J49z0ZD1o74fq5x,Ta på mig,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3DFOoe2J49z0ZD1o74fq5x,3DFOoe2J49z0ZD1o74fq5x,Ta på mig,2021-05-28,0.0708,79TfkDuxlL9r42jGcj2AL4,0.0,1.0,202909.0,0.00538,3DFOoe2J49z0ZD1o74fq5x,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.84,124.018,0.662,pop,-7.124,0.113,0.369,Vesala,4.0,0.0357,22,https://api.spotify.com/v1/tracks/3cZ0G6mmgj0FXOukUWWf1C,spotify:track:3cZ0G6mmgj0FXOukUWWf1C,Kysy mua ulos,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3cZ0G6mmgj0FXOukUWWf1C,3cZ0G6mmgj0FXOukUWWf1C,Kysy mua ulos,2021-06-04,0.0628,4Nj3pEZDAX4CWFC3qSPQfh,1.0,1.0,192234.0,0.0128,3cZ0G6mmgj0FXOukUWWf1C,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.858,109.984,0.695,pop,-5.105,0.193,0.345,Eric Saade,4.0,0.0517,15,https://api.spotify.com/v1/tracks/2tRWX7ADZGkfJQ9a9grGgP,spotify:track:2tRWX7ADZGkfJQ9a9grGgP,Like U Used To,Scandi Pop,https://api.spotify.com/v1/audio-analysis/2tRWX7ADZGkfJQ9a9grGgP,2tRWX7ADZGkfJQ9a9grGgP,Like U Used To,2021-06-11,0.0,2yWlDwkU9Es8E5QhNxuZzf,0.0,9.0,178020.0,0.0505,2tRWX7ADZGkfJQ9a9grGgP,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.574,150.121,0.675,pop,-7.019,0.104,0.571,"estraden, Eah Jé",4.0,0.0363,28,https://api.spotify.com/v1/tracks/1XGr0Rdlrtx6QOUjw91lRX,spotify:track:1XGr0Rdlrtx6QOUjw91lRX,Sommarn är över (feat. Eah Jé),Scandi Pop,https://api.spotify.com/v1/audio-analysis/1XGr0Rdlrtx6QOUjw91lRX,1XGr0Rdlrtx6QOUjw91lRX,Sommarn är över (feat. Eah Jé),2021-08-13,0.0,4x6jVOB2d25n5WqHtCe9Mk,1.0,7.0,196430.0,0.519,1XGr0Rdlrtx6QOUjw91lRX,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.547,101.96,0.539,pop,-6.675,0.106,0.282,Julia Lov,4.0,0.0429,17,https://api.spotify.com/v1/tracks/29fcce3Nr3mrYcfdWFEln8,spotify:track:29fcce3Nr3mrYcfdWFEln8,Frank Ocean,Scandi Pop,https://api.spotify.com/v1/audio-analysis/29fcce3Nr3mrYcfdWFEln8,29fcce3Nr3mrYcfdWFEln8,Frank Ocean,2021-08-13,1.73e-06,0oR9YdgNzj4o3GcWzK1xCr,1.0,9.0,156635.0,0.333,29fcce3Nr3mrYcfdWFEln8,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.82,102.094,0.556,pop,-5.385,0.16,0.492,"Evelina, ANI",4.0,0.054,29,https://api.spotify.com/v1/tracks/3shxBrLJZiTP9OhJzK0iCr,spotify:track:3shxBrLJZiTP9OhJzK0iCr,Me ei kuuluta toisillemme,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3shxBrLJZiTP9OhJzK0iCr,3shxBrLJZiTP9OhJzK0iCr,Me ei kuuluta toisillemme,2021-08-06,7.91e-05,5Etso8AuCYXJrtVwsQV6Dr,1.0,8.0,225084.0,0.19,3shxBrLJZiTP9OhJzK0iCr,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.382,123.741,0.593,pop,-10.968,0.119,0.731,"Albin Johnsén, Moa Michaeli",4.0,0.0387,26,https://api.spotify.com/v1/tracks/7p1kRbPVjeXLSFk3ZFKlyH,spotify:track:7p1kRbPVjeXLSFk3ZFKlyH,Faller tillbaks,Scandi Pop,https://api.spotify.com/v1/audio-analysis/7p1kRbPVjeXLSFk3ZFKlyH,7p1kRbPVjeXLSFk3ZFKlyH,Faller tillbaks,2021-08-27,9.74e-06,17dugdiTQctuhzPaPAEeYb,1.0,4.0,168475.0,0.822,7p1kRbPVjeXLSFk3ZFKlyH,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.593,120.057,0.879,pop,-6.347,0.0344,0.853,lovad,4.0,0.0625,20,https://api.spotify.com/v1/tracks/4Iz5PLYIskpkkCdLE7dWjk,spotify:track:4Iz5PLYIskpkkCdLE7dWjk,Sämsta jag kan få,Scandi Pop,https://api.spotify.com/v1/audio-analysis/4Iz5PLYIskpkkCdLE7dWjk,4Iz5PLYIskpkkCdLE7dWjk,Sämsta jag kan få,2021-08-20,0.0,1hurP5R7IC96qDyW2QOxHt,0.0,2.0,172500.0,0.203,4Iz5PLYIskpkkCdLE7dWjk,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.623,95.982,0.711,pop,-7.822,0.127,0.78,HON,4.0,0.0667,13,https://api.spotify.com/v1/tracks/3IWdCwYZptUyxVmm9LM7DD,spotify:track:3IWdCwYZptUyxVmm9LM7DD,Kärlekssjuk,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3IWdCwYZptUyxVmm9LM7DD,3IWdCwYZptUyxVmm9LM7DD,Kärlekssjuk,2021-09-03,0.0,5BgXfomdaGzSTxmPoZWDFj,1.0,0.0,144271.0,0.166,3IWdCwYZptUyxVmm9LM7DD,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.35,128.984,0.641,pop,-10.157,0.113,0.332,Felicia Takman,4.0,0.041,13,https://api.spotify.com/v1/tracks/3yoyh9NTKEarpzXAcRutTk,spotify:track:3yoyh9NTKEarpzXAcRutTk,Hela dig,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3yoyh9NTKEarpzXAcRutTk,3yoyh9NTKEarpzXAcRutTk,Hela dig,2021-09-17,0.0,6RYSy1PQc6hriaAL3AOXEN,0.0,1.0,196579.0,0.819,3yoyh9NTKEarpzXAcRutTk,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.736,145.141,0.622,pop,-5.91,0.115,0.395,Alex Järvi,4.0,0.0343,20,https://api.spotify.com/v1/tracks/33tRk3KYddY2wDou033VRE,spotify:track:33tRk3KYddY2wDou033VRE,Någonstans i Stockholm,Scandi Pop,https://api.spotify.com/v1/audio-analysis/33tRk3KYddY2wDou033VRE,33tRk3KYddY2wDou033VRE,Någonstans i Stockholm,2021-08-20,0.0,4a3HdpSPj520jVZW6ThTuQ,1.0,9.0,190542.0,0.014,33tRk3KYddY2wDou033VRE,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.584,120.019,0.726,pop,-8.015,0.58,0.116,Zupermaria,4.0,0.0319,20,https://api.spotify.com/v1/tracks/67E4aJ86sa9hVq8bAAZvZE,spotify:track:67E4aJ86sa9hVq8bAAZvZE,Fruen fra havet,Scandi Pop,https://api.spotify.com/v1/audio-analysis/67E4aJ86sa9hVq8bAAZvZE,67E4aJ86sa9hVq8bAAZvZE,Fruen fra havet,2021-09-24,0.000271,1vKhLyWmroOFBSynXTKFb5,1.0,0.0,170177.0,0.0302,67E4aJ86sa9hVq8bAAZvZE,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.527,89.983,0.77,pop,-5.77,0.0577,0.688,estraden,4.0,0.0553,24,https://api.spotify.com/v1/tracks/3MRPAZBKGc7D1KE19TLPBz,spotify:track:3MRPAZBKGc7D1KE19TLPBz,Kyssa dig nu,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3MRPAZBKGc7D1KE19TLPBz,3MRPAZBKGc7D1KE19TLPBz,Kyssa dig nu,2021-10-08,2.63e-05,2biUzX6bacwtB4zgcWFdMx,1.0,2.0,143067.0,0.454,3MRPAZBKGc7D1KE19TLPBz,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.713,117.001,0.597,pop,-5.35,0.11,0.37,Sigrid,4.0,0.0329,37,https://api.spotify.com/v1/tracks/76VK9vnW5pnnfS2pd7lkRo,spotify:track:76VK9vnW5pnnfS2pd7lkRo,Burning Bridges,Scandi Pop,https://api.spotify.com/v1/audio-analysis/76VK9vnW5pnnfS2pd7lkRo,76VK9vnW5pnnfS2pd7lkRo,Burning Bridges,2021-08-25,2.64e-05,3UY0icdy06Ex4JQIAXzF6H,0.0,3.0,172310.0,0.000949,76VK9vnW5pnnfS2pd7lkRo,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.707,111.017,0.658,pop,-5.474,0.587,0.792,Alex Järvi,4.0,0.0509,20,https://api.spotify.com/v1/tracks/3sebHi40n34U0IeL7LpH9q,spotify:track:3sebHi40n34U0IeL7LpH9q,För mig själv,Scandi Pop,https://api.spotify.com/v1/audio-analysis/3sebHi40n34U0IeL7LpH9q,3sebHi40n34U0IeL7LpH9q,För mig själv,2021-10-22,0.0,7zhsXS5RPIzICS7J71wcFY,1.0,0.0,178392.0,0.0634,3sebHi40n34U0IeL7LpH9q,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.8,145.06,0.666,pop,-5.327,0.242,0.577,Felicia Takman,4.0,0.0304,16,https://api.spotify.com/v1/tracks/7iBDaZg7KBU5Qm0J3qpVe4,spotify:track:7iBDaZg7KBU5Qm0J3qpVe4,Alla gör slut,Scandi Pop,https://api.spotify.com/v1/audio-analysis/7iBDaZg7KBU5Qm0J3qpVe4,7iBDaZg7KBU5Qm0J3qpVe4,Allt som inte blir som jag vill att de ska vara,2021-10-29,0.0276,4NqV0pKjmtudnuZ7SArHtG,1.0,1.0,185945.0,0.000363,7iBDaZg7KBU5Qm0J3qpVe4,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.538,121.992,0.808,pop,-5.889,0.0624,0.579,Andreas Wijk,4.0,0.0482,13,https://api.spotify.com/v1/tracks/2bcJFVllFgPVmyzE8K7Gw0,spotify:track:2bcJFVllFgPVmyzE8K7Gw0,let go,Scandi Pop,https://api.spotify.com/v1/audio-analysis/2bcJFVllFgPVmyzE8K7Gw0,2bcJFVllFgPVmyzE8K7Gw0,let go,2021-09-17,0.0,21jj7o2VztgPzGkZTOJJJD,0.0,9.0,169310.0,0.0979,2bcJFVllFgPVmyzE8K7Gw0,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.709,160.982,0.677,pop,-3.867,0.173,0.459,Christopher,4.0,0.098,37,https://api.spotify.com/v1/tracks/47qeWYZT369E5Aug5D5nm2,spotify:track:47qeWYZT369E5Aug5D5nm2,If It Weren’t For You,Scandi Pop,https://api.spotify.com/v1/audio-analysis/47qeWYZT369E5Aug5D5nm2,47qeWYZT369E5Aug5D5nm2,If It Weren’t For You,2021-09-10,0.0,4d38b53Fwu6t3peOIew2dz,1.0,1.0,150463.0,0.00873,47qeWYZT369E5Aug5D5nm2,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.498,98.995,0.808,pop,-6.743,0.166,0.699,"Jesper Jenset, vinni",4.0,0.126,26,https://api.spotify.com/v1/tracks/37s31019WURm3amJCGKAMk,spotify:track:37s31019WURm3amJCGKAMk,Diskotek,Scandi Pop,https://api.spotify.com/v1/audio-analysis/37s31019WURm3amJCGKAMk,37s31019WURm3amJCGKAMk,Diskotek,2021-10-15,0.0,6dFwkaro0JEktJElvdpfyL,1.0,6.0,140332.0,0.0532,37s31019WURm3amJCGKAMk,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
0.81,145.297,0.453,pop,-5.555,0.117,0.562,Vargas & Lagola,4.0,0.0352,29,https://api.spotify.com/v1/tracks/7JUWAYdCTlmEE9Jb7hm2EY,spotify:track:7JUWAYdCTlmEE9Jb7hm2EY,Ain't Leaving Now,Scandi Pop,https://api.spotify.com/v1/audio-analysis/7JUWAYdCTlmEE9Jb7hm2EY,7JUWAYdCTlmEE9Jb7hm2EY,Ain't Leaving Now,2021-10-15,0.0,5SErpwSzeqo00IzIZ3X1qq,0.0,2.0,231067.0,0.00759,7JUWAYdCTlmEE9Jb7hm2EY,scandi,audio_features,59z06GgF6TTDbm5cr1RZUC,low
